time,X_1D,X_2D,Y_2D
1412,-20,28,-10
1413,-21,28,-11
1414,-20,28,-12
1415,-19,28,-13
1416,-18,27,-13
1417,-19,26,-13
1418,-20,27,-13
1419,-19,28,-13
1420,-18,28,-14
1421,-19,29,-14
1422,-18,30,-14
1423,-17,29,-14
1424,-18,29,-13
1425,-17,29,-14
1426,-18,30,-14
1427,-17,30,-15
1428,-16,31,-15
1429,-15,31,-16
1430,-14,31,-17
1431,-15,31,-18
1432,-16,31,-17
1433,-15,30,-17
1434,-14,29,-17
1435,-15,30,-17
1436,-16,31,-17
1437,-15,32,-17
1438,-16,33,-17
1439,-15,34,-17
1440,-16,33,-17
1441,-15,33,-18
1442,-14,33,-17
1443,-15,34,-17
1444,-16,34,-16
1445,-17,34,-15
1446,-16,34,-16
1447,-17,34,-15
1448,-18,33,-15
1449,-17,33,-14
1450,-18,33,-13
1451,-17,33,-14
1452,-16,33,-13
1453,-17,33,-12
1454,-16,33,-13
1455,-15,32,-13
1456,-14,32,-12
1457,-13,33,-12
1458,-14,33,-13
1459,-15,34,-13
1460,-16,33,-13
1461,-15,32,-13
1462,-14,33,-13
1463,-15,34,-13
1464,-14,35,-13
1465,-13,35,-14
1466,-14,34,-14
1467,-15,33,-14
1468,-16,33,-13
1469,-17,34,-13
1470,-16,34,-14
1471,-15,35,-14
1472,-14,34,-14
1473,-13,34,-15
1474,-14,34,-14
1475,-13,33,-14
1476,-12,32,-14
1477,-11,31,-14
1478,-10,31,-15
1479,-11,31,-14
1480,-10,31,-15
1481,-11,31,-16
1482,-12,31,-17
1483,-13,30,-17
1484,-12,31,-17
1485,-11,31,-16
1486,-12,31,-15
1487,-13,31,-16
1488,-12,31,-15
1489,-13,31,-16
1490,-12,31,-15
1491,-11,30,-15
1492,-12,30,-16
1493,-11,29,-16
1494,-10,29,-15
1495,-11,28,-15
1496,-12,29,-15
1497,-13,30,-15
1498,-12,31,-15
1499,-13,31,-14
1500,-14,32,-14
1501,-13,33,-14
1502,-14,33,-15
1503,-15,34,-15
1504,-14,34,-16
1505,-15,34,-15
1506,-14,33,-15
1507,-13,34,-15
1508,-14,34,-14
1509,-15,33,-14
1510,-14,32,-14
1511,-13,31,-14
1512,-12,32,-14
1513,-13,32,-13
1514,-12,31,-13
1515,-13,31,-12
1516,-14,31,-13
1517,-15,30,-13
1518,-16,29,-13
1519,-17,28,-13
1520,-16,28,-14
1521,-17,29,-14
1522,-18,28,-14
1523,-17,29,-14
1524,-18,29,-15
1525,-19,29,-14
1526,-20,29,-15
1527,-21,30,-15
1528,-20,29,-15
1529,-19,30,-15
1530,-20,31,-15
1531,-19,31,-14
1532,-18,31,-13
1533,-19,31,-12
1534,-20,31,-13
1535,-21,31,-12
1536,-20,30,-12
1537,-21,31,-12
1538,-22,30,-12
1539,-21,30,-13
1540,-22,29,-13
1541,-21,29,-14
1542,-22,28,-14
1543,-23,27,-14
1544,-22,28,-14
1545,-21,29,-14
1546,-20,29,-13
1547,-19,29,-14
1548,-20,30,-14
1549,-21,30,-13
1550,-20,29,-13
1551,-19,28,-13
1552,-20,28,-12
1553,-19,27,-12
1554,-18,26,-12
1555,-19,26,-13
1556,-18,26,-12
1557,-17,27,-12
1558,-18,27,-11
1559,-17,27,-12
1560,-18,26,-12
1561,-17,26,-13
1562,-16,26,-14
1563,-17,26,-13
1564,-16,26,-12
1565,-15,27,-12
1566,-16,26,-12
1567,-15,26,-13
1568,-16,27,-13
1569,-15,28,-13
1570,-14,27,-13
1571,-15,26,-13
1572,-14,26,-12
1573,-15,27,-12
1574,-16,27,-11
1575,-15,28,-11
1576,-14,28,-12
1577,-15,27,-12
1578,-14,27,-13
1579,-15,27,-14
1580,-14,27,-15
1581,-15,27,-14
1582,-16,27,-13
1583,-15,26,-13
1584,-16,27,-13
1585,-15,28,-13
1586,-14,29,-13
1587,-13,29,-12
1588,-12,28,-12
1589,-13,29,-12
1590,-14,29,-11
1591,-13,30,-11
1592,-14,31,-11
1593,-15,31,-12
1594,-16,30,-12
1595,-15,30,-13
1596,-14,30,-12
1597,-15,29,-12
1598,-16,30,-12
1599,-17,30,-13
1600,-16,31,-13
1601,-17,32,-13
1602,-18,32,-12
1603,-19,33,-12
1604,-20,34,-12
1605,-21,33,-12
1606,-20,32,-12
1607,-21,32,-11
1608,-22,32,-12
1609,-23,33,-12
1610,-24,34,-12
1611,-25,34,-13
1612,-24,34,-14
1613,-25,34,-15
1614,-26,35,-15
1615,-25,34,-15
1616,-26,35,-15
1617,-27,35,-14
1618,-28,35,-13
1619,-27,34,-13
1620,-28,33,-13
1621,-29,33,-14
1622,-28,33,-15
1623,-29,33,-16
1624,-30,33,-15
1625,-29,34,-15
1626,-30,33,-15
1627,-29,34,-15
1628,-28,33,-15
1629,-27,34,-15
1630,-26,35,-15
1631,-27,35,-16
1632,-26,34,-16
1633,-27,34,-15
1634,-28,34,-14
1635,-27,33,-14
1636,-26,33,-13
1637,-25,33,-14
1638,-24,33,-15
1639,-25,33,-14
1640,-26,32,-14
1641,-27,33,-14
1642,-28,33,-13
1643,-27,34,-13
1644,-28,34,-12
1645,-29,34,-11
1646,-28,35,-11
1647,-29,34,-11
1648,-30,35,-11
1649,-31,35,-10
1650,-30,36,-10
1651,-29,36,-9
1652,-30,36,-10
1653,-29,36,-9
1654,-30,36,-10
1655,-29,36,-11
1656,-30,35,-11
1657,-31,34,-11
1658,-30,34,-10
1659,-29,35,-10
1660,-30,36,-10
1661,-29,35,-10
1662,-28,36,-10
1663,-27,37,-10
1664,-28,36,-10
1665,-29,36,-9
1666,-28,36,-8
1667,-29,37,-8
1668,-30,38,-8
1669,-29,37,-8
1670,-30,37,-7
1671,-31,37,-8
1672,-32,36,-8
1673,-33,35,-8
1674,-34,35,-7
1675,-33,35,-6
1676,-34,35,-7
1677,-35,36,-7
1678,-34,37,-7
1679,-33,38,-7
1680,-32,38,-8
1681,-31,38,-9
1682,-32,39,-9
1683,-33,39,-8
1684,-32,38,-8
1685,-31,38,-9
1686,-30,39,-9
1687,-29,40,-9
1688,-30,39,-9
1689,-29,39,-8
1690,-28,39,-9
1691,-27,38,-9
1692,-26,39,-9
1693,-27,38,-9
1694,-28,38,-10
1695,-29,39,-10
1696,-28,39,-9
1697,-27,39,-10
1698,-28,40,-10
1699,-27,39,-10
1700,-26,40,-10
1701,-27,39,-10
1702,-26,39,-9
1703,-27,39,-10
1704,-28,39,-9
1705,-29,39,-8
1706,-28,39,-9
1707,-27,39,-10
1708,-26,39,-9
1709,-27,39,-10
1710,-28,40,-10
1711,-29,40,-11
1712,-30,41,-11
1713,-29,42,-11
1714,-30,43,-11
1715,-31,42,-11
1716,-30,42,-10
1717,-29,43,-10
1718,-30,42,-10
1719,-31,42,-11
1720,-30,42,-12
1721,-31,42,-11
1722,-30,42,-12
1723,-29,43,-12
1724,-30,43,-13
1725,-31,44,-13
1726,-32,44,-12
1727,-31,45,-12
1728,-32,44,-12
1729,-33,44,-13
1730,-34,43,-13
1731,-33,43,-14
1732,-32,42,-14
1733,-33,42,-15
1734,-32,42,-16
1735,-31,42,-15
1736,-32,42,-14
1737,-33,43,-14
1738,-34,43,-15
1739,-33,43,-14
1740,-32,43,-13
1741,-31,44,-13
1742,-32,44,-14
1743,-31,44,-15
1744,-32,43,-15
1745,-31,43,-16
1746,-30,43,-15
1747,-29,42,-15
1748,-28,42,-14
1749,-29,41,-14
1750,-28,41,-13
1751,-29,41,-14
1752,-30,40,-14
1753,-31,40,-13
1754,-32,40,-14
1755,-31,40,-13
1756,-32,40,-12
1757,-31,40,-11
1758,-30,41,-11
1759,-29,40,-11
1760,-30,40,-10
1761,-29,40,-11
1762,-28,41,-11
1763,-29,40,-11
1764,-28,39,-11
1765,-29,38,-11
1766,-28,37,-11
1767,-27,37,-12
1768,-26,37,-11
1769,-27,38,-11
1770,-26,38,-10
1771,-27,39,-10
1772,-26,40,-10
1773,-25,39,-10
1774,-26,39,-9
1775,-25,39,-10
1776,-24,39,-9
1777,-25,38,-9
1778,-26,37,-9
1779,-27,37,-8
1780,-28,37,-9
1781,-27,37,-10
1782,-28,38,-10
1783,-27,39,-10
1784,-28,39,-9
1785,-27,40,-9
1786,-26,40,-8
1787,-27,41,-8
1788,-28,40,-8
1789,-27,40,-7
1790,-26,40,-8
1791,-27,40,-9
1792,-28,40,-8
1793,-29,40,-9
1794,-30,40,-8
1795,-29,40,-7
1796,-30,39,-7
1797,-29,40,-7
1798,-30,40,-6
1799,-29,39,-6
1800,-30,39,-5
1801,-31,39,-6
1802,-32,39,-7
1803,-31,39,-8
1804,-32,39,-9
1805,-33,38,-9
1806,-32,38,-10
1807,-33,37,-10
1808,-32,36,-10
1809,-33,36,-9
1810,-34,35,-9
1811,-35,36,-9
1812,-36,37,-9
1813,-35,38,-9
1814,-36,38,-8
1815,-37,39,-8
1816,-36,39,-9
1817,-37,40,-9
1818,-36,40,-10
1819,-35,41,-10
1820,-34,40,-10
1821,-35,40,-9
1822,-34,41,-9
1823,-35,42,-9
1824,-36,42,-10
1825,-35,42,-11
1826,-34,41,-11
1827,-35,42,-11
1828,-36,43,-11
1829,-35,43,-10
1830,-36,42,-10
1831,-35,41,-10
1832,-34,42,-10
1833,-35,41,-10
1834,-34,41,-11
1835,-33,41,-10
1836,-32,41,-9
1837,-31,41,-10
1838,-32,41,-11
1839,-31,42,-11
1840,-30,42,-12
1841,-31,42,-13
1842,-32,43,-13
1843,-31,43,-12
1844,-32,44,-12
1845,-31,45,-12
1846,-32,44,-12
1847,-31,45,-12
1848,-32,45,-11
1849,-31,45,-10
1850,-32,45,-11
1851,-33,45,-10
1852,-32,46,-10
1853,-31,47,-10
1854,-32,47,-11
1855,-31,48,-11
1856,-32,47,-11
1857,-31,48,-11
1858,-32,48,-10
1859,-31,47,-10
1860,-32,47,-11
1861,-33,48,-11
1862,-34,48,-10
1863,-33,49,-10
1864,-34,49,-11
1865,-33,50,-11
1866,-34,49,-11
1867,-35,49,-12
1868,-36,49,-13
1869,-37,49,-12
1870,-36,49,-13
1871,-35,49,-12
1872,-36,49,-13
1873,-35,49,-14
1874,-36,50,-14
1875,-37,49,-14
1876,-38,50,-14
1877,-39,51,-14
1878,-40,50,-14
1879,-41,49,-14
1880,-42,49,-15
1881,-43,48,-15
1882,-44,47,-15
1883,-43,46,-15
1884,-42,45,-15
1885,-41,46,-15
1886,-42,45,-15
1887,-41,45,-16
1888,-42,45,-15
1889,-41,45,-14
1890,-42,46,-14
1891,-43,46,-15
1892,-44,47,-15
1893,-43,46,-15
1894,-42,45,-15
1895,-41,46,-15
1896,-40,47,-15
1897,-39,46,-15
1898,-38,45,-15
1899,-39,45,-14
1900,-40,45,-15
1901,-39,45,-16
1902,-40,46,-16
1903,-39,46,-15
1904,-40,46,-16
1905,-39,47,-16
1906,-40,46,-16
1907,-39,46,-17
1908,-40,47,-17
1909,-39,47,-16
1910,-38,47,-15
1911,-37,46,-15
1912,-36,46,-14
1913,-37,45,-14
1914,-36,46,-14
1915,-37,46,-13
1916,-38,47,-13
1917,-39,47,-12
1918,-40,47,-11
1919,-39,46,-11
1920,-40,47,-11
1921,-41,48,-11
1922,-42,48,-10
1923,-41,49,-10
1924,-42,49,-11
1925,-41,49,-10
1926,-42,49,-9
1927,-41,49,-10
1928,-40,50,-10
1929,-39,51,-10
1930,-40,51,-11
1931,-41,51,-12
1932,-42,51,-11
1933,-41,50,-11
1934,-40,49,-11
1935,-39,49,-12
1936,-38,48,-12
1937,-37,47,-12
1938,-38,48,-12
1939,-39,49,-12
1940,-40,50,-12
1941,-41,50,-13
1942,-40,50,-12
1943,-39,50,-11
1944,-38,50,-12
1945,-39,50,-11
1946,-38,51,-11
1947,-39,50,-11
1948,-40,49,-11
1949,-39,50,-11
1950,-40,50,-10
1951,-41,50,-9
1952,-42,49,-9
1953,-41,49,-8
1954,-40,49,-7
1955,-39,50,-7
1956,-40,50,-8
1957,-39,50,-7
1958,-40,50,-8
1959,-39,50,-7
1960,-40,51,-7
1961,-41,50,-7
1962,-40,50,-8
1963,-41,49,-8
1964,-40,49,-7
1965,-39,50,-7
1966,-38,51,-7
1967,-39,51,-8
1968,-40,50,-8
1969,-41,49,-8
1970,-40,50,-8
1971,-39,49,-8
1972,-40,50,-8
1973,-39,50,-9
1974,-38,49,-9
1975,-37,49,-8
1976,-36,48,-8
1977,-37,49,-8
1978,-38,49,-9
1979,-39,49,-10
1980,-38,49,-9
1981,-37,48,-9
1982,-38,48,-8
1983,-37,47,-8
1984,-36,46,-8
1985,-35,47,-8
1986,-34,46,-8
1987,-33,46,-9
1988,-32,45,-9
1989,-33,46,-9
1990,-32,47,-9
1991,-31,46,-9
1992,-32,46,-10
1993,-31,45,-10
1994,-32,46,-10
1995,-33,45,-10
1996,-32,44,-10
1997,-33,44,-11
1998,-32,45,-11
1999,-33,45,-12
2000,-34,45,-13
2001,-35,45,-14
2002,-36,46,-14
2003,-37,46,-15
2004,-36,45,-15
2005,-37,44,-15
2006,-36,43,-15
2007,-37,44,-15
2008,-38,45,-15
2009,-37,46,-15
2010,-36,46,-14
2011,-37,47,-14
2012,-36,47,-15
2013,-35,47,-14
2014,-36,46,-14
2015,-35,46,-15
2016,-36,47,-15
2017,-35,47,-16
2018,-36,46,-16
2019,-35,45,-16
2020,-36,44,-16
2021,-37,43,-16
2022,-38,42,-16
2023,-37,41,-16
2024,-38,42,-16
2025,-39,42,-15
2026,-38,41,-15
2027,-37,41,-14
2028,-36,41,-15
2029,-37,40,-15
2030,-36,40,-14
2031,-37,39,-14
2032,-36,40,-14
2033,-37,39,-14
2034,-36,40,-14
2035,-37,39,-14
2036,-36,39,-13
2037,-37,38,-13
2038,-38,38,-12
2039,-39,39,-12
2040,-40,38,-12
2041,-41,38,-13
2042,-42,38,-12
2043,-43,38,-13
2044,-44,38,-14
2045,-45,39,-14
2046,-44,39,-15
2047,-43,39,-14
2048,-44,40,-14
2049,-43,40,-13
2050,-44,39,-13
2051,-43,39,-12
2052,-42,38,-12
2053,-41,38,-11
2054,-42,38,-12
2055,-41,38,-11
2056,-40,37,-11
2057,-39,37,-12
2058,-38,37,-11
2059,-37,37,-10
2060,-36,37,-9
2061,-37,38,-9
2062,-38,39,-9
2063,-37,38,-9
2064,-38,38,-10
2065,-39,37,-10
2066,-38,37,-9
2067,-37,38,-9
2068,-36,38,-10
2069,-37,39,-10
2070,-36,38,-10
2071,-35,38,-9
2072,-36,39,-9
2073,-37,39,-8
2074,-38,39,-9
2075,-39,38,-9
2076,-38,38,-10
2077,-39,38,-11
2078,-40,38,-12
2079,-39,37,-12
2080,-38,37,-13
2081,-39,37,-12
2082,-40,38,-12
2083,-39,38,-11
2084,-40,39,-11
2085,-41,40,-11
2086,-40,40,-12
2087,-39,40,-11
2088,-38,41,-11
2089,-37,40,-11
2090,-36,40,-12
2091,-35,40,-13
2092,-34,40,-12
2093,-33,40,-11
2094,-32,39,-11
2095,-31,39,-12
2096,-30,40,-12
2097,-31,40,-11
2098,-32,39,-11
2099,-31,39,-10
2100,-30,39,-9
2101,-31,39,-8
2102,-30,40,-8
2103,-29,40,-7
2104,-30,39,-7
2105,-29,39,-6
2106,-30,40,-6
2107,-29,40,-5
2108,-28,41,-5
2109,-27,42,-5
2110,-28,43,-5
2111,-27,43,-4
2112,-28,43,-3
2113,-27,43,-2
2114,-26,43,-1
2115,-27,43,0
2116,-28,42,0
2117,-27,43,0
2118,-26,44,0
2119,-25,43,0
2120,-24,43,1
2121,-23,43,0
2122,-22,43,-1
2123,-21,44,-1
2124,-20,44,-2
2125,-19,44,-3
2126,-18,44,-2
2127,-17,44,-1
2128,-16,43,-1
2129,-17,43,0
2130,-16,42,0
2131,-17,42,-1
2132,-18,42,-2
2133,-19,43,-2
2134,-20,42,-2
2135,-19,43,-2
2136,-18,43,-3
2137,-17,43,-4
2138,-16,43,-5
2139,-17,42,-5
2140,-16,42,-4
2141,-17,41,-4
2142,-16,41,-3
2143,-17,42,-3
2144,-18,41,-3
2145,-19,41,-2
2146,-18,41,-3
2147,-19,41,-2
2148,-18,41,-1
2149,-19,41,0
2150,-20,42,0
2151,-19,42,-1
2152,-20,42,0
2153,-19,41,0
2154,-20,42,0
2155,-19,41,0
2156,-18,41,-1
2157,-17,41,0
2158,-16,41,-1
2159,-15,40,-1
2160,-16,40,0
2161,-15,41,0
2162,-14,42,0
2163,-13,42,1
2164,-12,41,1
2165,-11,41,0
2166,-10,42,0
2167,-9,43,0
2168,-10,44,0
2169,-9,44,1
2170,-10,45,1
2171,-9,45,0
2172,-10,45,-1
2173,-9,46,-1
2174,-10,45,-1
2175,-9,44,-1
2176,-8,43,-1
2177,-7,43,-2
2178,-6,44,-2
2179,-5,44,-3
2180,-4,44,-4
2181,-5,44,-5
2182,-4,44,-6
2183,-5,43,-6
2184,-4,42,-6
2185,-5,42,-7
2186,-4,41,-7
2187,-3,40,-7
2188,-4,40,-6
2189,-5,40,-7
2190,-4,40,-8
2191,-5,41,-8
2192,-6,40,-8
2193,-5,40,-9
2194,-6,39,-9
2195,-5,39,-8
2196,-4,39,-7
2197,-3,39,-8
2198,-2,39,-7
2199,-1,38,-7
2200,0,38,-8
2201,1,39,-8
2202,2,40,-8
2203,1,40,-7
2204,0,39,-7
2205,-1,39,-6
2206,0,39,-7
2207,-1,40,-7
2208,-2,39,-7
2209,-3,40,-7
2210,-2,40,-8
2211,-3,40,-9
2212,-4,40,-8
2213,-3,39,-8
2214,-4,39,-9
2215,-5,39,-8
2216,-6,40,-8
2217,-5,40,-9
2218,-6,40,-8
2219,-5,39,-8
2220,-4,40,-8
2221,-5,40,-9
2222,-4,40,-10
2223,-5,41,-10
2224,-6,40,-10
2225,-5,40,-9
2226,-4,39,-9
2227,-5,38,-9
2228,-4,37,-9
2229,-5,37,-8
2230,-4,37,-9
2231,-3,37,-8
2232,-2,38,-8
2233,-3,38,-9
2234,-4,38,-10
2235,-3,38,-9
2236,-2,37,-9
2237,-3,37,-10
2238,-4,37,-11
2239,-3,37,-10
2240,-4,37,-9
2241,-3,36,-9
2242,-4,37,-9
2243,-5,37,-8
2244,-4,37,-9
2245,-3,37,-8
2246,-4,37,-9
2247,-5,37,-10
2248,-4,36,-10
2249,-3,35,-10
2250,-4,36,-10
2251,-3,36,-11
2252,-2,36,-12
2253,-3,36,-11
2254,-2,35,-11
2255,-1,36,-11
2256,0,36,-12
2257,-1,35,-12
2258,-2,34,-12
2259,-1,33,-12
2260,0,32,-12
2261,1,31,-12
2262,2,30,-12
2263,3,30,-13
2264,2,29,-13
2265,1,28,-13
2266,2,27,-13
2267,1,28,-13
2268,2,27,-13
2269,1,26,-13
2270,0,26,-14
2271,1,26,-13
2272,0,26,-12
2273,-1,27,-12
2274,-2,27,-11
2275,-3,28,-11
2276,-4,28,-12
2277,-3,27,-12
2278,-2,28,-12
2279,-1,29,-12
2280,0,30,-12
2281,1,29,-12
2282,0,30,-12
2283,-1,29,-12
2284,0,30,-12
2285,-1,30,-13
2286,-2,29,-13
2287,-3,28,-13
2288,-4,28,-12
2289,-5,27,-12
2290,-6,28,-12
2291,-5,29,-12
2292,-4,30,-12
2293,-3,30,-11
2294,-4,30,-10
2295,-5,30,-11
2296,-4,30,-10
2297,-3,30,-9
2298,-4,30,-8
2299,-3,31,-8
2300,-2,32,-8
2301,-1,33,-8
2302,-2,33,-9
2303,-3,34,-9
2304,-2,35,-9
2305,-1,35,-10
2306,0,36,-10
2307,1,36,-11
2308,0,36,-12
2309,1,37,-12
2310,2,38,-12
2311,1,37,-12
2312,2,37,-11
2313,3,38,-11
2314,2,38,-12
2315,1,38,-13
2316,0,38,-12
2317,1,38,-11
2318,0,38,-12
2319,-1,38,-11
2320,0,38,-12
2321,-1,38,-11
2322,0,39,-11
2323,-1,40,-11
2324,-2,41,-11
2325,-3,41,-10
2326,-2,40,-10
2327,-3,40,-9
2328,-4,40,-8
2329,-5,40,-9
2330,-4,40,-10
2331,-5,41,-10
2332,-4,41,-9
2333,-5,40,-9
2334,-6,40,-8
2335,-5,41,-8
2336,-6,42,-8
2337,-5,41,-8
2338,-4,41,-9
2339,-3,42,-9
2340,-4,42,-10
2341,-3,43,-10
2342,-4,42,-10
2343,-5,42,-11
2344,-6,42,-10
2345,-7,42,-9
2346,-6,42,-8
2347,-5,43,-8
2348,-4,43,-7
2349,-5,43,-8
2350,-6,42,-8
2351,-7,41,-8
2352,-6,40,-8
2353,-7,39,-8
2354,-8,39,-7
2355,-7,39,-6
2356,-8,40,-6
2357,-7,41,-6
2358,-8,42,-6
2359,-7,43,-6
2360,-8,43,-5
2361,-9,43,-6
2362,-8,43,-7
2363,-9,43,-8
2364,-8,43,-9
2365,-9,43,-10
2366,-10,42,-10
2367,-11,42,-9
2368,-12,43,-9
2369,-11,42,-9
2370,-10,42,-8
2371,-11,41,-8
2372,-10,42,-8
2373,-11,41,-8
2374,-10,41,-9
2375,-9,40,-9
2376,-10,40,-10
2377,-11,39,-10
2378,-10,38,-10
2379,-11,38,-11
2380,-12,37,-11
2381,-13,36,-11
2382,-14,36,-12
2383,-13,37,-12
2384,-12,38,-12
2385,-11,37,-12
2386,-10,38,-12
2387,-11,37,-12
2388,-10,36,-12
2389,-11,36,-11
2390,-10,36,-10
2391,-11,36,-11
2392,-12,35,-11
2393,-11,35,-12
2394,-10,35,-13
2395,-9,35,-12
2396,-10,35,-13
2397,-9,35,-12
2398,-8,35,-13
2399,-7,35,-14
2400,-6,35,-13
2401,-7,34,-13
2402,-8,35,-13
2403,-7,35,-12
2404,-6,35,-13
2405,-7,34,-13
2406,-8,34,-12
2407,-9,34,-13
2408,-10,33,-13
2409,-9,33,-12
2410,-8,32,-12
2411,-7,32,-11
2412,-6,32,-12
2413,-7,31,-12
2414,-6,30,-12
2415,-5,30,-11
2416,-4,29,-11
2417,-5,28,-11
2418,-4,27,-11
2419,-3,28,-11
2420,-2,27,-11
2421,-1,27,-12
2422,-2,27,-11
2423,-1,28,-11
2424,0,28,-12
2425,1,28,-13
2426,2,29,-13
2427,3,28,-13
2428,4,28,-12
2429,3,28,-11
2430,4,27,-11
2431,5,28,-11
2432,4,28,-10
2433,3,28,-11
2434,4,27,-11
2435,3,28,-11
2436,2,28,-10
2437,3,29,-10
2438,4,29,-11
2439,5,29,-12
2440,4,29,-11
2441,3,29,-12
2442,2,30,-12
2443,1,30,-11
2444,0,31,-11
2445,-1,32,-11
2446,-2,32,-10
2447,-1,33,-10
2448,-2,34,-10
2449,-3,34,-11
2450,-2,35,-11
2451,-3,35,-10
2452,-4,36,-10
2453,-5,37,-10
2454,-4,37,-11
2455,-3,37,-12
2456,-2,38,-12
2457,-1,39,-12
2458,-2,40,-12
2459,-1,41,-12
2460,-2,40,-12
2461,-3,40,-11
2462,-2,40,-12
2463,-1,41,-12
2464,0,41,-11
2465,1,42,-11
2466,2,43,-11
2467,1,43,-10
2468,2,44,-10
2469,3,45,-10
2470,4,45,-11
2471,5,46,-11
2472,6,47,-11
2473,5,47,-10
2474,6,47,-11
2475,7,47,-10
2476,8,47,-11
2477,7,46,-11
2478,8,47,-11
2479,9,46,-11
2480,8,46,-12
2481,7,47,-12
2482,8,46,-12
2483,9,45,-12
2484,8,44,-12
2485,9,44,-11
2486,10,45,-11
2487,9,45,-10
2488,10,45,-9
2489,9,44,-9
2490,8,43,-9
2491,9,42,-9
2492,10,42,-8
2493,9,43,-8
2494,10,43,-7
2495,9,43,-6
2496,8,43,-5
2497,9,43,-6
2498,10,44,-6
2499,9,43,-6
2500,8,44,-6
2501,7,44,-5
2502,8,44,-4
2503,7,44,-3
2504,8,44,-4
2505,9,44,-5
2506,10,44,-6
2507,9,43,-6
2508,10,43,-5
2509,11,43,-4
2510,12,43,-3
2511,13,43,-4
2512,14,42,-4
2513,13,41,-4
2514,12,41,-5
2515,13,41,-4
2516,14,42,-4
2517,13,42,-3
2518,14,42,-4
2519,13,43,-4
2520,12,42,-4
2521,11,43,-4
2522,10,44,-4
2523,9,44,-5
2524,10,44,-6
2525,9,44,-7
2526,8,43,-7
2527,9,43,-8
2528,10,42,-8
2529,11,42,-9
2530,12,43,-9
2531,13,42,-9
2532,12,43,-9
2533,13,43,-8
2534,14,44,-8
2535,15,44,-7
2536,16,43,-7
2537,15,42,-7
2538,16,41,-7
2539,17,42,-7
2540,18,43,-7
2541,19,44,-7
2542,20,43,-7
2543,21,43,-8
2544,20,42,-8
2545,19,43,-8
2546,20,44,-8
2547,21,44,-7
2548,20,44,-8
2549,21,43,-8
2550,22,42,-8
2551,23,42,-9
2552,22,42,-10
2553,23,42,-11
2554,24,42,-10
2555,25,42,-11
2556,24,42,-12
2557,23,42,-13
2558,22,42,-14
2559,23,41,-14
2560,24,40,-14
2561,25,41,-14
2562,26,41,-15
2563,25,42,-15
2564,26,41,-15
2565,27,42,-15
2566,26,41,-15
2567,25,41,-16
2568,24,41,-17
2569,25,42,-17
2570,24,43,-17
2571,23,44,-17
2572,24,45,-17
2573,25,44,-17
2574,24,44,-16
2575,23,44,-15
2576,24,45,-15
2577,23,45,-14
2578,24,45,-15
2579,23,46,-15
2580,22,45,-15
2581,23,45,-14
2582,24,44,-14
2583,25,45,-14
2584,24,46,-14
2585,23,46,-13
2586,22,46,-12
2587,21,47,-12
2588,20,47,-11
2589,19,46,-11
2590,20,47,-11
2591,21,46,-11
2592,20,46,-12
2593,21,45,-12
2594,20,45,-13
2595,21,46,-13
2596,22,46,-14
2597,21,46,-15
2598,20,47,-15
2599,21,47,-14
2600,22,47,-13
2601,23,47,-12
2602,24,48,-12
2603,23,48,-11
2604,22,48,-10
2605,21,47,-10
2606,20,47,-11
2607,21,48,-11
2608,22,48,-12
2609,23,48,-11
2610,24,48,-12
2611,25,49,-12
2612,24,49,-13
2613,25,49,-12
2614,24,50,-12
2615,25,49,-12
2616,24,49,-11
2617,23,48,-11
2618,22,48,-12
2619,23,48,-11
2620,22,47,-11
2621,21,47,-12
2622,20,47,-11
2623,21,48,-11
2624,20,48,-10
2625,21,48,-9
2626,22,48,-10
2627,23,49,-10
2628,22,49,-9
2629,21,49,-10
2630,22,49,-11
2631,21,48,-11
2632,20,48,-10
2633,21,47,-10
2634,22,47,-11
2635,21,48,-11
2636,20,47,-11
2637,19,46,-11
2638,18,45,-11
2639,19,46,-11
2640,20,46,-12
2641,21,45,-12
2642,20,44,-12
2643,19,44,-13
2644,18,44,-12
2645,19,44,-11
2646,20,43,-11
2647,21,42,-11
2648,22,43,-11
2649,21,44,-11
2650,22,45,-11
2651,23,45,-10
2652,22,45,-11
2653,23,46,-11
2654,22,46,-10
2655,23,47,-10
2656,22,47,-11
2657,23,47,-12
2658,24,48,-12
2659,25,47,-12
2660,26,48,-12
2661,25,47,-12
2662,26,47,-13
2663,25,47,-14
2664,24,47,-15
2665,23,48,-15
2666,24,48,-16
2667,23,48,-17
2668,22,48,-18
2669,21,49,-18
2670,22,49,-19
2671,21,48,-19
2672,22,49,-19
2673,23,49,-20
2674,24,48,-20
2675,23,47,-20
2676,24,48,-20
2677,23,48,-19
2678,22,48,-18
2679,23,49,-18
2680,24,48,-18
2681,25,47,-18
2682,24,48,-18
2683,23,48,-19
2684,22,47,-19
2685,23,47,-18
2686,22,47,-17
2687,23,46,-17
2688,22,46,-18
2689,21,45,-18
2690,20,45,-17
2691,19,45,-18
2692,18,45,-19
2693,19,46,-19
2694,20,47,-19
2695,21,47,-20
2696,22,46,-20
2697,21,47,-20
2698,20,46,-20
2699,19,46,-21
2700,20,46,-22
2701,19,46,-23
2702,20,46,-22
2703,21,46,-21
2704,22,45,-21
2705,23,46,-21
2706,22,46,-20
2707,23,46,-19
2708,24,47,-19
2709,25,46,-19
2710,24,45,-19
2711,23,45,-18
2712,24,45,-19
